Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,SPI_RA_REQ_NO_ALLOC,SPI_RA_WVLIM_STALL_CSN,SQC_DCACHE_HITS,SQC_DCACHE_MISSES,SQC_ICACHE_REQ,SQC_TC_INST_REQ,SQ_INSTS_SALU,SQ_INSTS_VALU_MFMA_F64,SQ_INSTS_VSKIPPED,SQ_THREAD_CYCLES_VALU,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_EA0_ATOMIC_sum,TCC_EA0_WRREQ_sum,TCC_EA0_WR_UNCACHED_32B_sum,TCC_READ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_READ_REQ_sum,TCP_TCC_RW_WRITE_REQ_sum,TCP_UTCL1_PERMISSION_MISS_sum,Kernel_ID_1,SQ_BUSY_CYCLES,SQ_IFETCH,SQ_INSTS_BRANCH,SQ_INSTS_VALU_CVT,SQ_INSTS_VALU_MFMA_MOPS_F8,SQ_LDS_ADDR_CONFLICT,SQ_LDS_BANK_CONFLICT,SQ_WAVES_RESTORED,TCC_BUBBLE_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_EA0_WRREQ_DRAM_sum,Kernel_ID_2,SPI_CSN_WAVE,SPI_RA_TMP_STALL_CSN,SQC_DCACHE_ATOMIC,SQC_DCACHE_REQ_READ_1,SQ_ACTIVE_INST_ANY,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_MUL_F64,SQ_LDS_ATOMIC_RETURN,TA_DATA_STALLED_BY_TC_CYCLES_sum,TA_FLAT_READ_WAVEFRONTS_sum,TCC_MISS_sum,TCC_NC_REQ_sum,TCC_REQ_sum,TCC_RW_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_UC_WRITE_REQ_sum,TCP_TOTAL_WRITE_sum,TCP_UTCL1_REQUEST_sum,Kernel_ID_3,SQC_DCACHE_REQ_READ_2,SQC_ICACHE_HITS,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_MFMA,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_MFMA_F32,SQ_LDS_IDX_ACTIVE,TCC_EA0_ATOMIC_LEVEL_sum,TCC_EA0_RDREQ_LEVEL_sum,TCC_EA0_RD_UNCACHED_32B_sum,TCC_WRITE_sum,Kernel_ID_4,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_SCA,SQ_ACTIVE_INST_VMEM,SQ_INSTS,SQ_INSTS_SMEM,SQ_INSTS_VMEM,SQ_WAIT_ANY,SQ_WAVES_SAVED,TCC_BUSY_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_WRREQ_64B_sum,TCC_STREAMING_REQ_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_READ_sum,TCP_UTCL1_TRANSLATION_HIT_sum,Kernel_ID_5,SPI_CSN_NUM_THREADGROUPS,SPI_RA_REQ_NO_ALLOC_CSN,SQC_DCACHE_REQ,SQC_DCACHE_REQ_READ_4,SQC_DCACHE_REQ_READ_8,SQ_INSTS_VALU,SQ_INSTS_VALU_FMA_F16,SQ_INSTS_VALU_MFMA_BF16,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_FLAT_WAVEFRONTS_sum,TCC_EA0_RDREQ_sum,TCC_HIT_sum,TCC_NORMAL_WRITEBACK_sum,TCC_WRITEBACK_sum,TCP_GATE_EN1_sum,TCP_TCC_CC_ATOMIC_REQ_sum,TCP_TCC_RW_READ_REQ_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,Kernel_ID_6,SQC_DCACHE_REQ_READ_16,SQ_INSTS_VALU_MFMA_I8,SQ_WAVE_CYCLES,TCC_ATOMIC_sum,TCC_TOO_MANY_EA_WRREQS_STALL_sum,Kernel_ID_7,CPC_CPC_STAT_IDLE,CPC_CPC_STAT_STALL,CPF_CPF_STAT_BUSY,SPI_RA_LDS_CU_FULL_CSN,SPI_RA_TGLIM_CU_FULL_CSN,SQC_TC_DATA_READ_REQ,SQC_TC_DATA_WRITE_REQ,SQC_TC_STALL,SQ_ACTIVE_INST_VALU,SQ_INSTS_VALU_FMA_F32,SQ_INST_LEVEL_LDS,SQ_VALU_MFMA_BUSY_CYCLES,TA_FLAT_WRITE_WAVEFRONTS_sum,TA_TA_BUSY_sum,TCC_NORMAL_EVICT_sum,TCC_UC_REQ_sum,TCP_GATE_EN2_sum,TCP_TCC_ATOMIC_WITHOUT_RET_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TD_COALESCABLE_WAVEFRONT_sum,Kernel_ID_8,CPC_CPC_UTCL2IU_IDLE,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_STALL,SPI_CSN_BUSY,SPI_RA_WAVE_SIMD_FULL_CSN,SQC_DCACHE_MISSES_DUPLICATE,SQ_ACTIVE_INST_MISC,SQ_BUSY_CU_CYCLES,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INST_LEVEL_VMEM,SQ_WAVES,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_PENDING_STALL_CYCLES_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TCC_UC_ATOMIC_REQ_sum,TCP_TCC_UC_READ_REQ_sum,TD_STORE_WAVEFRONT_sum,TD_TD_BUSY_sum,Kernel_ID_9,CPC_CPC_TCIU_BUSY,CPC_ME1_DC0_SPI_BUSY,SPI_RA_BAR_CU_FULL_CSN,SPI_RA_RES_STALL_CSN,SQ_INSTS_LDS,SQ_INSTS_VALU_MFMA_MOPS_I8,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_TRANS_F16,SQ_INST_LEVEL_SMEM,SQ_WAIT_INST_ANY,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_BUFFER_TOTAL_CYCLES_sum,TCC_ALL_TC_OP_INV_EVICT_sum,TCC_ALL_TC_OP_WB_WRITEBACK_sum,TCC_EA0_WRREQ_LEVEL_sum,TCC_PROBE_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_WRITE_REQ_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCP_UTCL1_TRANSLATION_MISS_sum,Kernel_ID_10,CPC_CPC_STAT_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_TCIU_IDLE,GRBM_GUI_ACTIVE,GRBM_SPI_BUSY,SPI_RA_SGPR_SIMD_FULL_CSN,SPI_VWC_CSC_WR,SQC_ICACHE_MISSES_DUPLICATE,SQC_TC_DATA_ATOMIC_REQ,SQ_IFETCH_LEVEL,SQ_INSTS_SENDMSG,SQ_INSTS_VALU_INT64,SQ_INSTS_VALU_TRANS_F64,SQ_LDS_MEM_VIOLATIONS,TA_ADDR_STALLED_BY_TD_CYCLES_sum,TA_BUFFER_READ_WAVEFRONTS_sum,TCP_TCC_RW_ATOMIC_REQ_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TD_LOAD_WAVEFRONT_sum,TD_TC_STALL_sum,Kernel_ID_11,CPC_CPC_TCIU_IDLE,CPC_CPC_UTCL2IU_BUSY,CPF_CPF_STAT_STALL,CPF_CPF_TCIU_BUSY,GRBM_COUNT,SPI_RA_VGPR_SIMD_FULL_CSN,SPI_SWC_CSC_WR,SQ_INSTS_GDS,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MFMA_F16,SQ_INSTS_VALU_MFMA_F8,SQ_INSTS_VALU_TRANS_F32,SQ_LDS_UNALIGNED_STALL,SQ_LEVEL_WAVES,TA_BUFFER_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCP_TCC_CC_READ_REQ_sum,TD_ATOMIC_WAVEFRONT_sum,TD_SPI_STALL_sum,Start_Timestamp,End_Timestamp
0,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,1,8,0.0,0.0,0.0,0.0,53.0,23.0,104.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,2.0,0.0,7,4517.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,52.0,25.0,0.0,0.0,32.0,4.0,7,0.0,45.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,11172.0,40.0,2.0,7,4.0,104.0,0.0,209.0,0.0,4.0,1962.0,0.0,617569.0,49.0,0.0,0.0,0.0,32.0,2.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,12.0,0.0,1.0,2268440.0,0.0,0.0,1.0,8,0.0,0.0,2161.0,0.0,0.0,5,0.0,87241.0,135913.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2.0,329378.0,7.0,28.0,2201711.0,0.0,1.0,4.0,4.0,8,102730.0,6824.0,0.0,0.0,7199.0,0.0,0.0,42.0,1608.0,0.0,0.0,55.0,8.0,0.0,4.0,1969.0,0.0,0.0,1.0,2.0,1306757.0,4,2990.0,2346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,268.0,0.0,0.0,2.0,0.0,2.0,7,108397.0,105245.0,3132.0,94028.0,108397.0,108397.0,0.0,8.0,7.0,0.0,41.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,4.0,3245.0,5,122540.0,7372.0,3325.0,27309.0,125573.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3098750429415379.5,3098750429419002.5
1,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,2,8,0.0,0.0,0.0,0.0,53.0,23.0,104.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,2.0,0.0,7,3129.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,34.0,25.0,0.0,0.0,32.0,4.0,7,0.0,45.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7400.0,4.0,2.0,7,4.0,104.0,0.0,209.0,0.0,4.0,1683.0,0.0,591065.0,31.0,0.0,0.0,0.0,32.0,2.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,12.0,0.0,1.0,2314580.0,0.0,0.0,1.0,8,0.0,0.0,1970.0,0.0,0.0,5,0.0,70657.0,111318.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2.0,269351.0,0.0,9.0,1804199.0,0.0,1.0,4.0,4.0,8,94226.0,589.0,0.0,0.0,6083.0,0.0,0.0,42.0,1326.0,0.0,0.0,37.0,8.0,0.0,4.0,2154.0,0.0,0.0,1.0,2.0,1132366.0,4,2752.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,2.0,0.0,2.0,7,121942.0,105821.0,3225.0,98496.0,121942.0,121942.0,0.0,8.0,7.0,0.0,45.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,4.0,2261.0,5,109369.0,757.0,3238.0,12983.0,112233.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3098750429644803.5,3098750429648023.5
2,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,3,8,0.0,0.0,0.0,0.0,53.0,23.0,104.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,2.0,0.0,7,3109.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,34.0,25.0,0.0,0.0,32.0,4.0,7,0.0,45.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7376.0,4.0,2.0,7,4.0,104.0,0.0,209.0,0.0,4.0,1692.0,0.0,511902.0,31.0,0.0,0.0,0.0,32.0,2.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,12.0,0.0,1.0,2724680.0,0.0,0.0,1.0,8,0.0,0.0,1995.0,0.0,0.0,5,0.0,78658.0,120388.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2.0,291407.0,0.0,9.0,1950749.0,0.0,1.0,4.0,4.0,8,112003.0,1346.0,0.0,0.0,6046.0,0.0,0.0,42.0,1302.0,0.0,0.0,35.0,8.0,0.0,4.0,2105.0,0.0,0.0,1.0,2.0,1353221.0,4,1940.0,1774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,2.0,0.0,2.0,7,95832.0,92043.0,3165.0,80754.0,95832.0,95832.0,0.0,8.0,7.0,0.0,38.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,4.0,2218.0,5,119064.0,1678.0,3333.0,24964.0,122687.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3098750429842874.0,3098750429845937.5
3,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,4,8,0.0,0.0,0.0,0.0,59.0,23.0,122.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,4.0,0.0,7,3829.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,28.0,27.0,0.0,0.0,64.0,8.0,7,0.0,51.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7430.0,4.0,4.0,7,8.0,122.0,0.0,235.0,0.0,8.0,1806.0,0.0,619936.0,23.0,0.0,0.0,0.0,64.0,6.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,14.0,0.0,1.0,2447620.0,0.0,0.0,1.0,8,0.0,0.0,2027.0,0.0,0.0,5,0.0,65178.0,111704.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,4.0,271129.0,0.0,1.0,1809247.0,0.0,1.0,8.0,8.0,8,94760.0,650.0,0.0,0.0,6376.0,0.0,0.0,44.0,1410.0,0.0,0.0,44.0,8.0,0.0,8.0,2207.0,0.0,0.0,1.0,4.0,1139467.0,4,4017.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,173.0,0.0,0.0,4.0,0.0,2.0,7,132056.0,116236.0,628.0,113578.0,132056.0,132056.0,0.0,8.0,7.0,0.0,52.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,8.0,2579.0,5,113504.0,1968.0,515.0,15595.0,116530.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3098750430039548.5,3098750430043198.5
4,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,5,8,0.0,0.0,0.0,0.0,59.0,23.0,122.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,4.0,0.0,7,3609.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,36.0,27.0,0.0,0.0,64.0,8.0,7,0.0,51.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7317.0,4.0,4.0,7,8.0,122.0,0.0,235.0,0.0,8.0,1772.0,0.0,669337.0,31.0,0.0,0.0,0.0,64.0,6.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,14.0,0.0,1.0,2408880.0,0.0,0.0,1.0,8,0.0,0.0,2003.0,0.0,0.0,5,0.0,65768.0,98205.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,4.0,237985.0,0.0,9.0,1591227.0,0.0,1.0,8.0,8.0,8,119754.0,800.0,0.0,0.0,6503.0,0.0,0.0,44.0,1360.0,0.0,0.0,47.0,8.0,0.0,8.0,2414.0,0.0,0.0,1.0,4.0,1437296.0,4,3152.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,235.0,0.0,0.0,4.0,0.0,2.0,7,97708.0,76288.0,3031.0,87025.0,97708.0,97708.0,0.0,8.0,7.0,0.0,40.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,8.0,2598.0,5,113441.0,864.0,3164.0,12915.0,116781.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3098750430237705.5,3098750430241015.5
5,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,6,8,0.0,0.0,0.0,0.0,59.0,23.0,122.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,4.0,0.0,7,3473.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,36.0,27.0,0.0,0.0,64.0,8.0,7,0.0,51.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7335.0,4.0,4.0,7,8.0,122.0,0.0,235.0,0.0,8.0,1622.0,0.0,423721.0,31.0,0.0,0.0,0.0,64.0,6.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,14.0,0.0,1.0,2474760.0,0.0,0.0,1.0,8,0.0,0.0,2063.0,0.0,0.0,5,0.0,67822.0,120280.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,4.0,291383.0,0.0,9.0,1948476.0,0.0,1.0,8.0,8.0,8,137644.0,2350.0,0.0,0.0,6677.0,0.0,0.0,44.0,1403.0,0.0,0.0,51.0,8.0,0.0,8.0,2591.0,0.0,0.0,1.0,4.0,1668942.0,4,4074.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,4.0,0.0,2.0,7,112178.0,102346.0,3073.0,92703.0,112178.0,112178.0,0.0,8.0,7.0,0.0,35.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,8.0,2932.0,5,117135.0,1200.0,3247.0,22871.0,120579.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3098750430436686.5,3098750430440573.5
6,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,7,8,0.0,0.0,0.0,0.0,71.0,23.0,158.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,8.0,0.0,7,4469.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,40.0,31.0,0.0,0.0,128.0,16.0,7,0.0,63.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7556.0,4.0,8.0,7,16.0,158.0,0.0,287.0,0.0,16.0,1793.0,0.0,557515.0,31.0,0.0,0.0,0.0,128.0,14.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,18.0,0.0,1.0,2839460.0,0.0,0.0,1.0,8,0.0,0.0,2158.0,0.0,0.0,5,0.0,76377.0,127788.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,309671.0,0.0,9.0,2070797.0,0.0,1.0,16.0,16.0,8,107899.0,898.0,0.0,0.0,7677.0,0.0,0.0,48.0,1720.0,0.0,0.0,70.0,8.0,0.0,16.0,3076.0,0.0,0.0,1.0,8.0,1296586.0,4,3260.0,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,188.0,0.0,0.0,8.0,0.0,2.0,7,101898.0,98754.0,3081.0,87445.0,101898.0,101898.0,0.0,8.0,7.0,0.0,48.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,16.0,3464.0,5,100226.0,432.0,3086.0,11714.0,101815.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3098750430635757.5,3098750430639680.5
7,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,8,8,0.0,0.0,0.0,0.0,71.0,23.0,158.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,8.0,0.0,7,4985.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,40.0,31.0,0.0,0.0,128.0,16.0,7,0.0,63.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7312.0,4.0,8.0,7,16.0,158.0,0.0,287.0,0.0,16.0,2116.0,0.0,654360.0,31.0,0.0,0.0,0.0,128.0,14.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,18.0,0.0,1.0,2225660.0,0.0,0.0,1.0,8,0.0,0.0,2247.0,0.0,0.0,5,0.0,85602.0,133982.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,325509.0,0.0,9.0,2171444.0,0.0,1.0,16.0,16.0,8,114720.0,500.0,0.0,0.0,7139.0,0.0,0.0,48.0,1519.0,0.0,0.0,61.0,8.0,0.0,16.0,2511.0,0.0,0.0,1.0,8.0,1375374.0,4,3228.0,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,8.0,0.0,2.0,7,132057.0,114321.0,3238.0,116991.0,132057.0,132057.0,0.0,8.0,7.0,0.0,58.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,16.0,2967.0,5,114935.0,1354.0,3310.0,15480.0,118522.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3098750430834572.5,3098750430838136.0
8,0,512,512,0,0,16,0,32,64,__amd_rocclr_copyBuffer,9,8,0.0,0.0,0.0,0.0,71.0,23.0,158.0,0.0,0.0,3585.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,8.0,0.0,7,4797.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,8.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,40.0,31.0,0.0,0.0,128.0,16.0,7,0.0,63.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,7434.0,4.0,8.0,7,16.0,158.0,0.0,287.0,0.0,16.0,1851.0,0.0,487532.0,31.0,0.0,0.0,0.0,128.0,14.0,6,1.0,8.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,18.0,0.0,1.0,2795820.0,0.0,0.0,1.0,8,0.0,0.0,2123.0,0.0,0.0,5,0.0,75931.0,130581.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,8.0,317206.0,0.0,9.0,2116280.0,0.0,1.0,16.0,16.0,8,131550.0,1848.0,0.0,0.0,7463.0,0.0,0.0,48.0,1695.0,0.0,0.0,64.0,8.0,0.0,16.0,2600.0,0.0,0.0,1.0,8.0,1590929.0,4,3635.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,337.0,1.0,0.0,8.0,0.0,2.0,7,125313.0,109324.0,3316.0,101345.0,125313.0,125313.0,0.0,8.0,7.0,0.0,47.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,16.0,2799.0,5,105487.0,576.0,3177.0,10771.0,108292.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3098750431033560.0,3098750431038853.5
